CodCopidrogas,EAN BARRAS
100024041,7704232001707
100023872,7704232001769
100015918,7704232001127
100022263,7704232001417
100015229,7704232001097
100020080,7704232001363
200036692,7704232001721
200035314,7704232001776
100018617,7704232001226
100023072,7704232001554
100005475,7706127000062
200032035,7702354937416
100023577,7891317185145
100005495,7702502210309
100009421,7702502214901
100005527,7702502217308
100024238,7702502021035
100008550,7702502216202
100005530,7702502216707
100004549,7707213870057
100005577,7702502255003
100005591,7702502278002
100005592,7702502278309
200005195,7702195234538
100005596,7702502009699
100005603,7702502284805
100005604,7702502284904
200036264,7506306205024
100021948,8033622630401
100007895,7702092002728
100007896,7702092002711
200023155,79656550566
200023156,79656550559
200032260,0
200021808,79656549652
200032264,0
200019297,79656500882
200019298,79656500257
200018422,4891228540029
200030871,841058004561
200032252,7506306233188
200028559,4891228300937
200031083,6937266702055
200030963,7703066685633
200030964,7703066685626
200035481,4891228302405
200011850,7591066320193
200015532,7702006912914
200014107,7791293003283
200026055,7703066687224
200025621,7703066687200
100015641,7707206270246
200024282,7707355050157
200025620,7703066687217
200024286,4891228550035
200036194,7702087505845
200032179,7702045548167
200026827,7702045540031
200036195,7702087505852
200034236,39800123886
200033996,0
200034237,39800127617
200006170,39800015464
200006171,39800014009
200006169,39800013613
200006172,39800011398
200006165,39800011367
200035439,7506306244375
200033404,7702191001400
200015600,8888021301410
200015601,8888021301502
200035633,7702277144366
200034198,7702277144298
200027337,7702277133902
200032747,7702277131113
200032745,7702277131137
200035632,7702277144359
200034197,7702277144304
200032746,7702277131120
200033386,7702113632378
200019766,8999002604755
200021615,7702113023206
200034245,7702113035612
200021617,7702113023152
200006173,39800011626
200033387,7702113632354
200006175,8888021201444
200034573,7702113037517
200034566,7702113037463
200034572,7702113037500
200034570,7702113037487
200006174,8888021201468
200028745,7501037600018
200028746,7501037600032
200027963,7702113024715
200033485,7702113693737
200035503,7702113611557
200032158,7702113694390
200033388,7702113632347
200034567,7702113037449
200018220,7703066681765
200024285,4891228550042
100022949,8437009433508
200029543,7702277109020
200029544,7702277109013
100023360,8437009433584
200033813,7702277138730
200032743,7702277131823
200032736,7702277131793
200032744,7702277131809
200032735,7702277131816
200033814,7702277138754
200033815,7702277138747
100022944,8437009433553
100013700,7795381411202
100013701,7795381411127
200029834,7702277124375
100022941,8437009433638
200034611,7701684000173
200033317,7702277130857
200029312,7701684000210
100022948,8437009433515
200029171,7708838863011
200029172,7708838863950
200029170,7708838863820
200030112,7707145302756
100024355,8436043011499
100024265,7703234104607
200005268,7702133000010
200005272,7702133000119
200005269,7702133000027
200028970,7702133457869
200030582,7702133460173
200029981,7702133460227
200029984,7702133460180
200029980,7702133460197
200029983,7702133460203
200026688,7702133452161
100022942,8437009433577
100015509,7703432422916
100014688,7703432421186
100014683,7703432423425
100014679,7703432423845
100014680,7703432423807
200028521,7702133456619
100015335,7703432421629
100014676,7703432421643
100016680,7703432421650
100022912,7703432426112
100020166,7703432425849
100020167,7703432425856
200016651,7702133414480
200025240,7895800448113
200025241,7895800448328
200017726,7506105613365
200018916,7506105612054
100019583,7703432425818
100022913,7703432426129
100022911,7703432426051
100015506,7703432421681
200036550,7506105614430
200036551,7506105614447
200036552,7506105614461
200034284,7622210603531
200035327,7622210998286
200035326,7622210998248
100014671,7703432423906
200033638,7703888297984
100015331,7703432422237
200033639,7703888298028
100015330,7703432422817
100015337,7703432422824
100022204,7703432426013
200019842,7707282387814
100022050,7703432425993
100015582,7703432422251
200017204,7707282387715
100014666,7703432421353
100014664,7703432422558
100023557,7703546701822
100017950,7703432425542
200034426,7702011064073
100022203,7703432426020
100022022,7703432425931
100015326,7703432421605
100017842,7703432425214
100015322,7703432424972
100024407,8436024610987
100017323,8426594257132
200029030,7702386031014
200029930,7702386031366
200029064,8426594034443
200029063,8426594034450
200034429,7702011080615
200034428,7702011080486
200035215,7702007043402
200030616,8426594038489
200035483,7702024070528
200025875,40000032373
200030617,8426594038496
100017322,8426594257156
100023568,8426594066390
200029062,8426594034474
200029061,8426594034481
200021728,7702117011339
200036291,7703092001155
200036289,7703092001131
200036290,7703092001148
200030619,8426594038533
200034244,8426594047931
200024434,8426594015121
100019222,8426594029449
200030285,8426594029432
200027425,7702117001606
200027426,7702117001613
100019243,0
100014913,9705814
100004944,8470008878956
200026442,8426594024925
100002108,7703454920575
100002109,7703454920568
200023472,7702007512151
100006050,77014535
100006052,77014542
100022222,7703454123181
100022223,7703454123174
100023123,7703454129213
100022878,7703454123532
100009536,7703454820639
100010510,7703454120678
200006256,0
100009535,7703454820646
100011896,7703454121170
A946412,7702011063793
100011897,7703454121187
100011898,7703454121194
100020454,7703454122979
100019123,7703454122764
100019122,7703454122757
100018645,7703454122634
200012500,7702117004041
100021039,7703454123136
200027710,7702993016534
200029031,7702386031465
100024030,7707186270496
200005796,7702117100743
100002141,7703454120128
200022097,7702174061254
100002142,7703454120142
100014351,7703454121620
100002144,7703454120104
100022220,7703454123242
100001471,7703454121989
100001473,7592229002680
100007773,7703454121996
200033553,7702037651738
100024228,7703454123754
100011190,7703454120944
100012580,7703454121347
100004079,7703454921145
100015533,7703454121668
200037115,7702037652353
200037114,7702037652346
200037116,7702037652438
200022155,7702037620178
100023850,7703454123761
200006121,7702037600354
200006122,7702037600408
200037119,7702037652469
200037117,7702037652445
200037118,7702037652452
200037120,7702037652483
100004080,7703454921183
100004081,7703454921152
100004083,7703454921176
100002153,7501122965619
100014203,7703454122504
200035717,7501027553720
200022160,7702037650557
100008958,7703454921268
100002163,7703454920841
100022440,7703454122993
100017634,7501082242294
100007774,7703454121644
100024320,7703454123693
100019121,7703454122740
100018900,7804606510634
200029963,3337872412998
200022812,7707232094830
100019185,7707186270397
100022380,7704232001424
100016251,7703281000556
100002828,7706440000428
200036099,7709880588471
200029308,7701684000845
100022411,7703432426075
100022763,7702195205651
100019574,7702195111136
200029309,7701684000852
100009315,7501088618307
100016652,7701684000128
100018186,7701684000715
100000181,7501088618253
100019862,7702207300084
100019861,7702207300060
100019860,7702207300077
100022694,7701684000135
100012669,7702870000274
100003877,7702870000267
100020692,7702870071250
100020691,7702870071267
100024050,7701684055333
100017656,7701684000258
200029302,7701684000760
200021155,721672006182
200020251,7707002000276
200002943,7702136168014
200002931,721672006205
200002933,721672006229
200007160,10343812628
200029277,7707300934815
200030670,7703252030766
200029275,7707300934792
200029276,7707300934808
200023554,7701684000043
100020137,7591165810489
100000513,7591165810137
100009472,7591165810298
100009473,7591165810311
100018975,7702605108619
200023564,7701684000067
100019602,7702057060619
200036305,7707286571189
100020872,7704412118966
200036304,7707286571196
100020332,7707209043045
100000674,7702973034534
200006255,7898024390121
200024586,7861002940106
200024585,8000500009673
A3019,7703712030190
200020450,7861002900117
200006259,7797394000091
100011689,7705451000199
100009733,3499320000598
100021254,7702502020588
200030773,7502003560565
200014917,3499320003247
100006035,7702814701854
100014158,7803510000606
200027717,3499320004473
100016503,3499320003223
200006297,302993923046
100015080,8430351066011
200010821,8430351066035
200018922,7897930761674
100021560,7803510002495
200024277,302993914167
100022800,7803510002891
200024099,772618232950
100001621,3499320003728
100001623,3499320001656
100023311,7707232098692
100018846,7707232095707
100001624,3499320001298
100015210,3499320003179
100015313,3499320003087
100022151,3499320004947
100001631,3499320002523
A807077,7702560024214
100023321,7702207704516
200036553,751273783823
100001635,3499320000291
100001638,3499320002325
100011850,7703234101248
100022724,7702973041662
100001640,7702605100071
100019511,7702605108701
100010906,7707278001526
100022490,7705959884413
100022492,7705959884420
A3243,7703712032439
A3244,7703712032446
100007778,7702605100019
100024192,7705959885458
100020308,7707200909517
100003984,7705959006709
100007932,7702057071998
100010701,7705959012601
100003986,7705959005702
100001646,7702605100095
100016794,7702502017977
100001643,7702605100125
100001644,7702605100132
100001647,7702605100156
100009150,7705959012397
100009149,7705959012403
100001648,7702605100088
100022277,7705959884406
100007779,7702605100170
100001649,7702605100187
100014457,7703153016883
100009869,7702605104314
100013983,7702605106936
100007725,3582910027966
100007726,3582910028055
100000340,3582910028031
100007727,3582910028017
100002893,7704039110459
100002894,7704039110466
100007829,7705959001209
100022264,7702870071649
100001654,7702605100446
100001655,7702605100392
100001656,7702605100385
100001658,7702605100309
100001660,7702605100330
100001662,7702605100453
100001665,7702605100415
100014595,7705959013196
100001669,7702605103478
100001670,7702605103461
A3447,7703712534476
100012423,7705959012755
100001671,7702605100538
100014806,7702195092756
100001672,7702605100491
100012145,7705959012823
100001674,7702605101061
100001673,7702605103249
100010199,7702605104284
100010201,7702605104291
100018011,7702207310250
100010200,7702605105472
100019752,7707186900522
100002829,7706309000286
100002830,7706309000279
200015552,7706309000507
100024594,7709990802351
100011741,7707206270123
100008583,7702605103874
100009726,7702605103881
100023330,7704412118973
100024189,7702605109630
100023087,7702605109401
100023660,7702605109746
100001680,7702605103492
100015949,7702605106547
100011032,7897930760981
100022010,3499320004909
100014440,7705959013110
100014386,7707288821169
100014442,7705959013103
100008581,7702605103744
100001681,7702605100583
100001682,7702605100569
100001683,7702605100675
100016912,7705959881221
100013657,7705959140014
A3218,7703712032187
100016911,7705959881214
100009564,7702605100781
100001686,7702605100682
100001685,7702605100613
100009565,7702605103812
100009877,7702605103645
100001689,7702605103270
100001691,7702605102693
100012425,7705959012861
100023657,7705959885335
100011123,7707177971593
A3069,7703712030695
100018974,7702605108626
100001693,7702605100743
100001695,7702605102211
100013630,7705959012939
100012822,7705959012946
100018976,7702605108367
100017574,7705959013318
100014320,7702605107001
100001697,7702605102310
100011909,7703234100920
100012715,7702605103201
100023162,7706849116669
100023156,7706849115815
100003996,7705959881276
T0616261,55500011445
T0633936,7702137003086
T0615084,7793253017910
T0619802,7805025687570
T0612573,7805025687587
T0674551,7702137003550
T0677307,7702137003567
T0670030,7702137003574
T0500395,7702137006124
T0628510,7702137628517
T0500449,7702137006995
100009071,7705959005009
T0625733,7702137625738
T0629735,7702137629736
T0622826,7702137622829
T0622802,7702137622805
T0620318,7702137620313
T0622888,7702137622881
T0622864,7702137622867
T0621908,7702137621907
T0622925,7702137622928
T0624662,7702137624663
T0632728,7702137005752
T0628183,7702137005769
T0635406,7702137007510
T0622390,7702137622393
T0622413,7702137622416
T0622437,7702137622430
T0622345,7702137622348
T0635307,7702137007503
T0627401,7702137005462
T0627333,7702137005493
T0633851,7702137006810
T0633882,7702137006803
T0627357,7702137005455
T0627371,7702137005486
T0622949,7702137622942
T0635413,7702137007527
T0627456,7702137005479
T0627487,7702137005509
T0500487,7702137007138
T0500630,7702137007466
T0500500,7702137007152
T0500524,7702137007176
T0624549,7702137004588
T0624969,7702137004571
T0628329,7702137001044
T0629513,7702137629514
T0637365,7702137003543
T0500616,7702137007473
T0500548,7702137007169
T0500579,7702137007183
T0500593,7702137007145
T0623003,7702137623000
T0622987,7702137622980
T0626194,7702137004359
T0626170,7702137004342
T0627913,7805025689918
T0628138,7702137628135
100001699,7702605107643
T0628107,7805025689000
T0500364,7702137006070
T0500005,7702137005660
100010191,7702605104093
100013315,7702605106530
200022241,7703166001302
100013314,7702605106523
200020343,7705471800953
100015575,7702605106837
100015574,7702605107063
100012153,7702605105564
100023615,7702605105571
100012155,7702605105595
100012154,7702605105588
A272223,7707141349298
100001702,7702605100927
100024197,7706849113460
100001700,7702605100866
200033142,7707274911270
100024253,8904091183616
100016974,7702057074999
100023168,7702605109609
A3253,7703712032538
100017212,7705959881092
100001703,7702605100842
100001704,7702605100736
100001705,7702605100750
100014722,7704412118539
100003999,7705959009656
100024555,7709990212204
100001707,7702605100903
A3099,7703712030992
100017090,7705959013370
100015270,7702605105984
100005804,7702057071950
100015269,7702605107131
100011357,7705959012663
100003090,7707177970091
100001712,7702605100996
100001713,7702605100965
100017091,7705959013479
100021869,7705959884369
100021064,7702605105618
100007933,7702057071974
100012223,7702605105601
100013658,7705959013172
100018345,7707345600010
100023387,7703546038522
100013005,7705959030292
100023611,7702605109371
100024188,7702605109388
100022364,7707288824221
100014295,7707288820681
100014146,7707288820803
100021677,7702195116810
100023612,7702605109395
100018128,7702207310632
200032280,7702123008330
100005214,3582910027775
100005215,7706263001695
100005216,3582910027782
100005217,7706263001718
100013162,3582913026584
100001717,7702605101245
100017289,7707193640459
100017290,7707193640442
100001718,7702605102143
100001719,7702605102174
200020193,7702024034193
100001720,7702605101221
100007783,7702605101252
100018343,7707067620860
100007785,7702605101146
100018695,7705959887308
100018331,7705959880439
100017508,7702605107919
100017506,7702605105755
200035652,7702011001764
100001727,7702605101375
100007786,7702605101344
100022698,7702605109135
100015397,7706309000576
100022489,7702605109159
200031537,7707249338859
200031539,7707249338835
A926921,7702277025207
A926553,7702277025214
100023653,7705959885236
100001732,7702605101429
100001734,7702605102303
100009772,7705959010140
200031741,7702277135371
100001737,7702605101498
100001739,7702605101511
200023978,7702277074519
200023983,7702277078425
200023975,7702277074458
200023976,7702277074441
200033804,7702277138693
200033803,7702277138723
200033802,7702277138716
200033801,7702277138709
100023652,7705959885229
200023974,7702277074465
200031072,7702277107446
200032517,7702277121800
100022431,7707186270526
100001741,7702605102716
100001744,7702605101535
100023176,7707242010448
100001743,7702605101528
100001749,7702605101801
100001750,7702605101825
100001751,7702605102297
100024040,7707186270793
100024031,7707186270748
100020928,7706849116287
100005223,7706263200166
A3119,7703712031197
100001755,7702605101610
100001756,7702605102006
100001757,7702605101887
100017573,7705959013493
100018361,7705959013684
100022457,7702605108718
100007837,7705959003609
100012156,7702605106196
200034860,8470001778789
100010954,7702605104536
100017339,7705959881115
100022245,7707232098098
100023617,7705959882013
100001759,7702605101634
100001760,7702605101641
100004279,7706142406092
100021190,676194963218
100001761,7702605103232
100001762,7702605101702
100015836,7841141000046
100015838,7841141000053
100024219,7707336720437
200036278,7702011020956
200031877,7702277135609
200031876,7702277135593
200033329,5020353051905
200033500,5020353052711
100007788,7702605101658
200033331,5020353049940
200033328,5020353051899
100013312,7702605105779
200033502,5020353049643
200033501,5020353056016
100015518,7702605106967
200033334,5020353052728
200033506,5020353055804
200033339,5020353052742
100013313,7702605106318
200033335,5020353049322
200033336,5020353049285
200033338,5020353055866
200033505,5020353049780
200033503,5020353055798
100013310,7702605105762
100013311,7702605106301
200032316,7702277137894
100017572,7705959013516
100022274,7702605109128
100007840,7705959880491
100013367,7702605106233
100023616,7702605107278
100001767,7702605101849
100007790,7702605101795
100015577,7702605107056
200036595,7702277074502
200023971,7702277074403
100021563,7702605109036
100010955,7702605105526
100010956,7702605105533
100010204,7702605104451
100010205,7702605104468
200031659,7702277120735
100014227,7705959013134
100015033,7705959013202
200023993,7702277023036
200033914,7702277145325
200028448,7702277050070
100010203,7702605104444
100023086,7702605109166
100001770,7702605101931
200026081,7702277037675
200028449,7702277050063
200033316,7702277130840
200036601,7702277154129
200027552,7702277003854
200027551,7702277003830
100001771,7702605101948
100023613,7702605109425
100018786,7702605108527
100001777,7702605101979
200002193,7702113017939
100015296,7705959000073
100015297,7705959881351
100001778,7702605102044
100007792,7702605102181
100001779,7702605102136
100011359,7705959881368
100001785,7702605103294
200033481,7702113698473
100009723,7702605102754
100001787,7702605102327
100001786,7702605102358
200033473,7702113698398
100010953,7702605105519
200002199,7702113018035
100017129,7702605107469
200033475,7702113698411
100021386,7705959884192
100023114,7705959884826
100021385,7705959884185
100007909,7706263006331
100004020,7705959002503
100012173,7702605105786
100024038,7707186270847
200036957,7702045556988
200036970,7702045556995
200036958,7702045557008
200036959,7702045557015
200036960,7702045557039
200036961,7702045557046
200036962,7702045557053
200036963,7702045557060
200036964,7702045557077
200036965,7702045557084
200036966,7702045557091
200036967,7702045557114
200036968,7702045557121
200036969,7702045557138
100017911,7705959013530
100020070,7703546153300
100023152,7703546153331
100011900,7703454121217
100017215,7705959881016
100001791,7702605102365
100021086,7705959881122
100011899,7703454121200
100017208,7705959013448
100015576,7702605107179
100001798,7702605102792
100004359,7795306206920
100015041,7707236674953
100006370,7702605103843
100000927,7703381001217
200032704,7702044227575
200033084,7702026830137
200032703,7702044227568
200036059,7702870101919
200036060,7702870101926
200036061,7702870101933
200032468,7702044226929
100023782,7707175802769
100023780,7707175800451
100004291,7703987160004
100024071,7707355056777
100008480,7702605103836
100009561,7702605103959
100024070,7707355056784
100009560,7702605103942
100001799,7702605103164
100011270,7702605105670
100001800,7702605103133
100001801,7702605103140
100023396,7706569022882
100001802,7702605102808
100024191,7705959885342
100006371,7702605103652
100019924,7702184900239
100020942,7702057702267
100020941,7702057702250
100006372,7702605104079
100019317,7702057069988
100019162,7702057063580
100014992,7707232090184
A948638,7702184030196
100014431,7704941030289
100007845,7705959002008
100024190,7702605109739
100000931,7703381001354
A945988,7702001017140
A945989,7702001017126
A945990,7702001017133
100006373,7702605102464
100021752,7705959884390
100021751,7705959880910
100022276,7705959884352
200032197,7798148290676
200032200,7798148290638
200032199,7798148290645
200032198,7798148290652
200023157,608875003241
200005579,608875003128
200005580,608875003159
200005581,608875003142
100015030,7705959013066
100001805,7702605102433
100012172,7702605105687
100012160,7702605106240
100016934,7702605107322
100007795,7702605102471
200028673,7707228364626
100001808,7702605102587
200036325,7707355401409
200036323,7707355401386
100023622,7707232094625
100001810,7702605102617
100007796,7702605102624
100023094,7707232098401
100017332,7707232095264
100017336,7707232095257
100017334,7707232095288
100017330,7707232095240
100022248,7707232098159
100001816,7702605102877
100001815,7702605103300
100004140,7702418000988
100004141,7702418005068
100004142,7702418000872
100023113,5995327155562
100020479,5995327155340
100001818,7702605102853
100001817,7702605102860
100022275,7702605109142
200026924,7703689031190
200029912,7706849113903
100010372,7703546031103
100007846,7705959001308
100001820,7702605102884
100001824,7702605102785
A945096,7703546031639
100022625,7703546047203
100001826,7702605102686
A944612,7703546030601
100023388,7703546701518
100019378,7703546033206
200024692,7708838863967
200024691,7709990943481
200024690,7708838863592
200024689,7709886611685
200024695,7708838863684
200024694,7708838863943
200024701,7708838863875
200024699,7708838863141
200024696,7708838863189
200024698,7709990701593
200024697,7708838863332
100001821,7702605102655
200029166,7708838863325
200029167,7709990943474
200029168,7708838863554
200029169,7708838863134
200029165,7708838863493
200029163,7708838863035
200029164,7708838863097
200029160,7708838863110
200029161,7708838863929
200029162,7708838863868
200029159,7708838863721
200029157,7709990282030
200029158,7709990943405
200029156,7708838863745
200020063,7707200908480
200020053,7709886611661
200020064,7708838863165
200020065,7709990835847
200020062,7709990282054
200020066,7708838863196
200020068,7708838863509
200020067,7708838863516
200020054,7708838863080
200020057,7708838863158
200020056,7708838863424
200020055,7708838863837
200020059,7708838863349
200020058,7708838863936
200020052,7709886611609
200024693,7708838863998
200024700,7708838863226
100005224,7706263001534
100005226,7706263001602
1025781,7702402049313
1034299,7702402051613
1027339,7702402049597
1012443,7702402045261
1035572,7702402044851
100023824,7707288825341
100023823,7707288825327
100016960,7702605107209
100022179,7594002622184
200026392,7707354010084
100012171,7702605105625
100005319,7730698003986
100010738,7730698004334
T0644251,7702057644253
100012170,7702605104543
100012814,7702605105656
T0644213,7702057644215
T0644398,7702057644390
200031484,7702661149953
100012815,7702605105649
100023420,7702605109234
100023270,7702605109258
200017691,7703252003548
200004682,7702003769856
100023378,7702605109272
200004687,7702003093227
100023262,7702605109296
200004689,7702003093234
100023376,7702605109319
100010192,7702605104253
200035312,7707278001083
200035311,7707278001076
100020363,7707278000901
100008476,7707278000765
200025851,7702560031731
200027110,7707278000857
100014310,7707278000819
100023919,7707210530909
100001841,7707210530015
100024023,7707210530817
200033623,7703252034900
100024022,7707210530848
200033626,7703252034832
200033624,7703252034856
200032822,7702057644208
100001846,7707210530053
200025908,7702057062415
200032823,7702057644239
200035418,7702057644383
200035416,7702057604622
200035417,7702057605483
100001849,7707210530084
100024021,7707210530831
200036581,7702057062378
100010503,7707355056098
100010505,7707355056104
100001851,7707210530114
100005227,7706263005136
100018793,7702870072097
100018922,7702870072103
100023319,7702870072110
100023320,7702870072127
100013088,7702195093517
100008597,7707210530541
200035722,7707397790677
A954360,7707397790905
A946271,7702123009122
100001852,7707210530107
A951134,7702433291934
A952106,7702433291910
A952107,7702433291927
100000516,7591165880055
100023593,7707210530756
200017231,7707278008884
200028960,7707269950215
200024601,7891060679724
200005946,7702313523339
200005947,7702313804032
A954326,7896075757658
A954327,7896075757665
200036894,7707210531005
200036680,7707278001120
200020564,7702118800697
100001842,7707210530046
200029537,7707210530688
200033556,7702037651769
200024604,7891060758054
200034622,7707210530695
200035716,7501027552969
100001855,7707210530169
200033493,7702313504000
200032075,79573106280
100010848,7707210530572
100001856,7707210530213
100001858,7707210530206
100023090,7707232098180
200036683,7707278001151
100015420,7702057077334
100020593,7703363005677
100017435,7707172688670
100001873,7707172680056
100011212,7702635165002
100019991,7702207141731
100001563,3556610000208
100006921,7453005301079
100001875,7707172680346
100018431,5391189230605
100017696,5391189220576
100017695,5391189200608
100023446,5391189340588
100023445,5391189330596
100023444,5391189320566
100023443,5391189310604
100001517,7594002620623
100013250,7707172686478
100001564,7501326048057
100001565,7501326048064
100001566,7501326052344
100014240,5033439032965
100019150,8711141912726
100018840,9317935215081
100014012,7707172687437
100013710,7896269903014
100001893,7703363000603
200035253,7702006200769
100016590,7707172688397
200022401,7707232094076
100016870,7707172688700
100016367,7707172688380
100023310,7707232094991
A784961,650240003196
A947540,7798140250371
A955563,7798140258230
A821374,650240006753
A698899,7705137400329
100008913,7501043100564
100017360,7707172688694
A941336,7509546063331
A951779,650240032349
A951780,650240032332
A951781,650240032356
A896625,650240012693
A951784,650240032394
A951783,650240032370
A951782,650240032363
A950563,4005800137686
A950560,4005800137655
A948266,27500435002350
A940022,7794640171567
A952283,650240032684
A954709,650240035647
A952699,650240027727
A952282,650240032677
200031805,7794640171420
100024180,7800014000170
200036940,51009002915
200036942,51009000256
200036941,51009002922
200025000,7702216200429
200024995,7702216200450
200028884,7794640170720
200027504,7794640170133
200022987,7794640171550
200030054,7896015527433
200030570,7896015527457
200021020,7896015519223
200020783,7896015520045
200028454,7501054500315
200006524,7896009400049
200020784,7896009419324
200034001,7702010611858
100014125,7896269903021
200032061,7509546060804
100001903,7703363000696
100001904,7703363001600
100001910,7703363005554
100001912,7703363005561
100001913,7451079001499
200028360,7702560010781
100021749,7703363006094
100021754,7703363006100
200021033,7702354026165
100016455,7707172688939
100016452,7707172688953
100013996,7707172687802
100001916,7451079001529
100001917,7451079001543
100009773,7707172689226
100016340,7501043130769
100001919,7707172685778
100001921,7451079000867
100001922,7451079000874
100018136,7707172689004
100001930,7707172681107
200031068,7702216168248
200031067,7702216168255
100001936,7707172681114
100001940,7707172681121
200030874,7702354936334
200026555,7702354929848
200026554,7702354929855
100001931,7707172681060
100001937,7707172681077
200035853,7702354940782
100001941,7707172681084
200033213,7702031668459
100001932,7707172681183
100001942,7707172681206
200035957,7702113037890
200035958,7702113037906
200035961,7702113037937
200035960,7702113037920
200035959,7702113037913
200034090,4005900336545
100001933,7707172681145
100001934,7707172681152
200026617,4005808656769
100001943,7707172681169
100001939,7707172681190
100010863,7501406885206
100012331,7501406885213
200033922,4005900336507
100017730,7861028101086
200025215,7506195172216
200025214,7506195172209
100009940,7707172689370
100001963,5010706009271
200014931,7702113012705
200018861,7702113010794
200018860,7702113018776
100017655,3401097239125
200032281,7703363006896
200022922,7896015522315
100001985,7071726874995
100009124,5050278002713
100002010,5034643009187
100002011,7501043171762
100002019,7707172680483
100002020,7707172680681
100002021,7703363006933
100004060,7707172689325
100004061,7707172689301
200034695,7707397790295
100024463,7707397790967
200016061,7702113016741
200026041,7702113026573
200020741,7702113018721
100018721,7703363000023
100024150,7707397790707
200037090,7794640172502
200036518,7794640171697
200036517,5054563019332
200037091,7896015591106
200036521,7707397790813
200032540,7891150029552
200035440,7891150050563
200032539,7891150028166
200019004,7702113018738
200036522,7707397790820
200035182,7794640171710
200035179,7794640171703
200031181,7702113031416
200030448,8851932343756
200030447,8851932343794
200035181,7794640171734
200035176,7794640171741
100023490,7707397790356
200032255,7702006000611
200032253,7702006000086
200025313,7501056342807
100022866,7703363005462
100022867,7703363005547
100022868,7703363006346
100022632,7707400000000
200031063,7702216700202
200031062,7702216700240
200031064,7702216700196
200031065,7702216700189
200036519,7794640172229
200032535,7891150029583
200032537,7891150026438
200036520,7794640172236
100004426,7702635195535
100005150,7704588002199
200025138,7707233050422
200033032,7706849116249
200010034,7707233050231
200010035,7707233050248
200010032,7707233050217
200010033,7707233050224
200025137,7707233050187
200025136,7707233050446
200025140,7707233050255
200025139,7707233050361
200028287,7707233050811
200025141,7707233050354
200010028,7707233050033
200010027,7707233050040
200010030,7707233050019
200010029,7707233050026
200010031,7707233050170
200025144,7707233050798
200035637,7707233050378
200034918,7701684650026
200035636,7707233050200
200017647,7707200900392
200022008,7705513006022
200034518,7709259124491
200034519,7709259124484
200034618,7709259124439
200032365,7703377668998
200036536,7709374221273
200034328,7707265999348
200022025,7705513002598
200016851,7707232092362
200036535,7709374221266
200036537,7709374221297
200035545,7709374221242
200035544,7709374221259
200034530,7709259124460
200034532,7709259124408
200034531,7709259124415
200034825,7709259124453
200034824,7709259124422
100002049,7707179990073
200032125,7702277029953
100002050,7707179990103
100017731,7861073963585
100019112,7701047110327
200033809,7702277138808
200033808,7702277138792
100004033,7701047110372
100024283,7707336722356
100002063,7703258011240
100022107,4032129037649
100018393,7707193640091
100018394,7707193640084
100000704,7702973020056
200024148,7707145301391
200035150,7702973050022
100010313,7861073963455
200023624,7702216200337
200023623,7702216200375
200023622,7702216200351
200023612,7702216200399
100024375,7702560038396
100015620,7861073903918
100024217,7703258113029
100018857,7861073963523
200019683,7707232090207
100002078,7703258011226
100002079,7703258011202
200032849,7702661355637
200032551,7702661344228
100000773,7702973041150
200005133,7702973016264
100002091,7703258010694
100021590,7703258112954
100021591,7703258112961
100000803,7702973015083
100002094,7703258011059
100002097,7703258011042
100012320,7861073963547
200032292,7702661391024
100020560,7861073963554
200030697,7707145302787
100002102,8024812011131
100000837,7702973017216
100000838,7702973017223
100016846,7702973042041
100000839,7702973017056
100000841,7702973017094
100000843,7702973017025
100000844,7702973017032
100000846,7702973017230
200033710,7794640170249
200006512,7896009400148
200025412,7794640660627
200012802,7896009490651
100000847,7702973444012
200016856,7703752051506
100002105,7861073911302
100012484,7861073911388
200033695,7702065143588
200033694,7702065143564
100015737,764600239566
200028713,7703752100600
100020542,7709990701241
200023094,7707242010325
200018314,7709990063363
200018313,7709990565263
200027388,7702215301967
200022641,7702215301530
200023519,7707242010318
200020921,7707200909814
200034836,7707200903874
200023193,7702215301721
200022646,7702215301585
200023191,7702215301554
200035357,7702215305989
200035358,7702215301622
200022650,7702215301646
200017875,7702215217015
200030983,7702560024726
200017874,7702215257059
200030971,7702560006555
200030973,7702560006296
200022186,7702215301462
200030976,7702560018862
200022184,7702215301493
200017902,7702215302117
200022188,7702215301523
200006599,7702215130307
200019504,7509546039152
200006602,7702215130109
200030897,7702215304104
200006605,7702215130208
200006601,7702215130314
200021462,7891024123485
200016694,7891024134405
200006604,7702215130116
200029655,7702215304081
200006607,7702215130215
200029656,7702215304098
200033290,7509546044255
200020811,7509546044248
200006600,7702215130321
200006603,7702215130123
200006606,7702215130222
200021971,7702215301431
200021972,7702215301424
200024437,7702560027963
200017877,7702215116240
200017876,7702215121312
100021983,751273766451
200034168,70942000505
200037191,7502235820833
200037192,7502235820840
200034166,70942000475
100023766,751273764112
100024056,751273783434
100023775,751273776788
100021969,751273778324
100023028,751273778287
100023027,751273778355
100021967,751273779512
100022844,751273777174
100021972,751273780723
100022847,751273785193
100024135,751273785612
100022670,751273778140
100023579,751273785544
100023043,19962552229
100021989,751273778157
200028588,7702277109259
200033995,851712004349
100022849,751273778454
200028587,7702277109235
100023017,751273778263
100023774,751273780198
100023768,751273771677
100023778,19962551628
200035834,7891150040458
200026361,7501056346140
100023578,751273776474
100018724,7706933000119
100018725,7706933000126
